"";"V1";"V2"
"275";"https://www.vlr.gg/team/10400/tim-t-i-tr";"https://www.vlr.gg/team/11275/lazy"
"276";"https://www.vlr.gg/team/2917/enigma-gaming";"https://www.vlr.gg/team/6387/bleed"
"277";"https://www.vlr.gg/team/2112/x10-esports";"https://www.vlr.gg/team/2532/louvre"
"278";"https://www.vlr.gg/team/9507/gamelab-alpha";"https://www.vlr.gg/team/5366/action-ph"
"279";"https://www.vlr.gg/team/4460/number-one-player";"https://www.vlr.gg/team/11985/rare-atom"
"280";"https://www.vlr.gg/team/3531/acend";"https://www.vlr.gg/team/8049/diamant-esports"
"281";"https://www.vlr.gg/team/11247/sbg";"https://www.vlr.gg/team/10188/valiant"
"282";"https://www.vlr.gg/team/7211/rapid-ninjas";"https://www.vlr.gg/team/876/enterprise-esports"
"283";"https://www.vlr.gg/team/9353/shopify-rebellion";"https://www.vlr.gg/team/12041/moist-moguls"
"284";"https://www.vlr.gg/team/4094/six-karma";"https://www.vlr.gg/team/11896/19esports"
"285";"https://www.vlr.gg/team/337/faze-clan";"https://www.vlr.gg/team/10725/oxygen-esports"
"286";"https://www.vlr.gg/team/8448/bobo";"https://www.vlr.gg/team/7312/honey-badgers"
"287";"https://www.vlr.gg/team/2917/enigma-gaming";"https://www.vlr.gg/team/2112/x10-esports"
"288";"https://www.vlr.gg/team/497/attack-all-around";"https://www.vlr.gg/team/4050/full-sense"
"289";"https://www.vlr.gg/team/466/boom-esports";"https://www.vlr.gg/team/8925/arf-team"
"290";"https://www.vlr.gg/team/3136/oasis-gaming";"https://www.vlr.gg/team/9507/gamelab-alpha"
"291";"https://www.vlr.gg/team/5931/team-big-baam";"https://www.vlr.gg/team/11275/lazy"
"292";"https://www.vlr.gg/team/731/tyloo";"https://www.vlr.gg/team/804/royal-never-give-up"
"293";"https://www.vlr.gg/team/4210/made-in-thailand";"https://www.vlr.gg/team/623/sharper-esport"
"294";"https://www.vlr.gg/team/3107/griffin-e-sports";"https://www.vlr.gg/team/3108/oblivion-force"
"295";"https://www.vlr.gg/team/4330/fancy-united-esports";"https://www.vlr.gg/team/10400/tim-t-i-tr"
"296";"https://www.vlr.gg/team/10190/les-petits-bouffons";"https://www.vlr.gg/team/6882/fokus"
"297";"https://www.vlr.gg/team/7211/rapid-ninjas";"https://www.vlr.gg/team/4782/cyber-wolves-esports"
"298";"https://www.vlr.gg/team/2755/saw";"https://www.vlr.gg/team/9762/gtz-esports"
"299";"https://www.vlr.gg/team/3531/acend";"https://www.vlr.gg/team/876/enterprise-esports"
"300";"https://www.vlr.gg/team/5214/cgn-esports";"https://www.vlr.gg/team/3347/angry-titans"
"301";"https://www.vlr.gg/team/685/hsdirr";"https://www.vlr.gg/team/11479/apeks"
"302";"https://www.vlr.gg/team/7967/mandatory";"https://www.vlr.gg/team/9559/zerance"
"303";"https://www.vlr.gg/team/4538/team-queso";"https://www.vlr.gg/team/6149/case-esports"
"304";"https://www.vlr.gg/team/7969/team-falcons";"https://www.vlr.gg/team/9545/unity-esports"
"305";"https://www.vlr.gg/team/2362/skull-cracker";"https://www.vlr.gg/team/11002/reta-esports"
"306";"https://www.vlr.gg/team/7269/fusion";"https://www.vlr.gg/team/11896/19esports"
"307";"https://www.vlr.gg/team/6387/bleed";"https://www.vlr.gg/team/2112/x10-esports"
"308";"https://www.vlr.gg/team/1412/95x-esports";"https://www.vlr.gg/team/8448/bobo"
"309";"https://www.vlr.gg/team/731/tyloo";"https://www.vlr.gg/team/4460/number-one-player"
"310";"https://www.vlr.gg/team/2814/bigetron-arctic";"https://www.vlr.gg/team/466/boom-esports"
"311";"https://www.vlr.gg/team/10400/tim-t-i-tr";"https://www.vlr.gg/team/5931/team-big-baam"
"312";"https://www.vlr.gg/team/623/sharper-esport";"https://www.vlr.gg/team/497/attack-all-around"
"313";"https://www.vlr.gg/team/10597/one-team-esports";"https://www.vlr.gg/team/3107/griffin-e-sports"
"314";"https://www.vlr.gg/team/804/royal-never-give-up";"https://www.vlr.gg/team/9052/monarch-effect"
"315";"https://www.vlr.gg/team/7031/naos";"https://www.vlr.gg/team/3136/oasis-gaming"
"316";"https://www.vlr.gg/team/685/hsdirr";"https://www.vlr.gg/team/6882/fokus"
"317";"https://www.vlr.gg/team/876/enterprise-esports";"https://www.vlr.gg/team/5441/anonymo-esports"
"318";"https://www.vlr.gg/team/9077/s2g-esports";"https://www.vlr.gg/team/4567/papara-supermassive"
"319";"https://www.vlr.gg/team/7038/unicorns-of-love";"https://www.vlr.gg/team/5214/cgn-esports"
"320";"https://www.vlr.gg/team/11247/sbg";"https://www.vlr.gg/team/7967/mandatory"
"321";"https://www.vlr.gg/team/6538/dsyre";"https://www.vlr.gg/team/10094/gmt-esports"
"322";"https://www.vlr.gg/team/6193/geekay-esports";"https://www.vlr.gg/team/1471/team-raad"
"323";"https://www.vlr.gg/team/4094/six-karma";"https://www.vlr.gg/team/11002/reta-esports"
"324";"https://www.vlr.gg/team/12117/indonesia";"https://www.vlr.gg/team/12206/malaysia"
"325";"https://www.vlr.gg/team/12119/vietnam";"https://www.vlr.gg/team/12117/indonesia"
"326";"https://www.vlr.gg/team/12117/indonesia";"https://www.vlr.gg/team/12116/cambodia"
"327";"https://www.vlr.gg/team/12119/vietnam";"https://www.vlr.gg/team/12206/malaysia"
"328";"https://www.vlr.gg/team/7695/ebro-gaming";"https://www.vlr.gg/team/364/all-knights"
"329";"https://www.vlr.gg/team/6946/tbk-esports";"https://www.vlr.gg/team/4894/keyd-stars"
"330";"https://www.vlr.gg/team/367/9z-team";"https://www.vlr.gg/team/361/furious-gaming"
"331";"https://www.vlr.gg/team/4958/oddik";"https://www.vlr.gg/team/10735/tropicaos"
"332";"https://www.vlr.gg/team/12117/indonesia";"https://www.vlr.gg/team/12116/cambodia"
"333";"https://www.vlr.gg/team/12206/malaysia";"https://www.vlr.gg/team/12119/vietnam"
"334";"https://www.vlr.gg/team/12150/global-esports-phoenix";"https://www.vlr.gg/team/8240/team-smg-gc"
"335";"https://www.vlr.gg/team/12151/go-cyrene";"https://www.vlr.gg/team/12171/sapphire"
"336";"https://www.vlr.gg/team/8433/orangutan-x";"https://www.vlr.gg/team/5523/bigg-scythe"
"337";"https://www.vlr.gg/team/11678/rrq-kaguya";"https://www.vlr.gg/team/12142/capybara-gang"
"338";"https://www.vlr.gg/team/106/tsm";"https://www.vlr.gg/team/11197/disguised"
"339";"https://www.vlr.gg/team/9447/the-union";"https://www.vlr.gg/team/4894/keyd-stars"
"340";"https://www.vlr.gg/team/364/all-knights";"https://www.vlr.gg/team/367/9z-team"
"341";"https://www.vlr.gg/team/6675/the-guard";"https://www.vlr.gg/team/11001/m80"
"342";"https://www.vlr.gg/team/1124/red-canids";"https://www.vlr.gg/team/10735/tropicaos"
"343";"https://www.vlr.gg/team/12011/douyu-gaming";"https://www.vlr.gg/team/906/newhappy-esports"
"344";"https://www.vlr.gg/team/804/royal-never-give-up";"https://www.vlr.gg/team/11982/kunpeng-gaming"
"345";"https://www.vlr.gg/team/12150/global-esports-phoenix";"https://www.vlr.gg/team/12151/go-cyrene"
"346";"https://www.vlr.gg/team/5523/bigg-scythe";"https://www.vlr.gg/team/12142/capybara-gang"
"347";"https://www.vlr.gg/team/11986/tjd-esports-club";"https://www.vlr.gg/team/1224/weibo-gaming"
"348";"https://www.vlr.gg/team/8240/team-smg-gc";"https://www.vlr.gg/team/12171/sapphire"
"349";"https://www.vlr.gg/team/8433/orangutan-x";"https://www.vlr.gg/team/11678/rrq-kaguya"
"350";"https://www.vlr.gg/team/11329/oresports";"https://www.vlr.gg/team/11602/mad-lions"
"351";"https://www.vlr.gg/team/2354/optix";"https://www.vlr.gg/team/7695/ebro-gaming"
"352";"https://www.vlr.gg/team/337/faze-clan";"https://www.vlr.gg/team/12041/moist-moguls"
"353";"https://www.vlr.gg/team/4894/keyd-stars";"https://www.vlr.gg/team/4958/oddik"
"354";"https://www.vlr.gg/team/11981/dragon-ranger-gaming";"https://www.vlr.gg/team/11983/kingzone"
"355";"https://www.vlr.gg/team/804/royal-never-give-up";"https://www.vlr.gg/team/5944/night-wings-gaming"
"356";"https://www.vlr.gg/team/11980/four-angry-men";"https://www.vlr.gg/team/12011/douyu-gaming"
"357";"https://www.vlr.gg/team/8433/orangutan-x";"https://www.vlr.gg/team/12150/global-esports-phoenix"
"358";"https://www.vlr.gg/team/12171/sapphire";"https://www.vlr.gg/team/5523/bigg-scythe"
"359";"https://www.vlr.gg/team/12064/nova-esports";"https://www.vlr.gg/team/1224/weibo-gaming"
"360";"https://www.vlr.gg/team/11836/turtle-troop";"https://www.vlr.gg/team/10725/oxygen-esports"
"361";"https://www.vlr.gg/team/10735/tropicaos";"https://www.vlr.gg/team/4894/keyd-stars"
"362";"https://www.vlr.gg/team/7269/fusion";"https://www.vlr.gg/team/11002/reta-esports"
"363";"https://www.vlr.gg/team/11058/g2-esports";"https://www.vlr.gg/team/9353/shopify-rebellion"
"364";"https://www.vlr.gg/team/9447/the-union";"https://www.vlr.gg/team/1124/red-canids"
"365";"https://www.vlr.gg/team/2362/skull-cracker";"https://www.vlr.gg/team/4094/six-karma"
"366";"https://www.vlr.gg/team/282/scarz";"https://www.vlr.gg/team/2934/fennel"
"367";"https://www.vlr.gg/team/8240/team-smg-gc";"https://www.vlr.gg/team/11678/rrq-kaguya"
"368";"https://www.vlr.gg/team/8433/orangutan-x";"https://www.vlr.gg/team/5523/bigg-scythe"
"369";"https://www.vlr.gg/team/11981/dragon-ranger-gaming";"https://www.vlr.gg/team/5944/night-wings-gaming"
"370";"https://www.vlr.gg/team/12011/douyu-gaming";"https://www.vlr.gg/team/1224/weibo-gaming"
"371";"https://www.vlr.gg/team/8904/orangutan";"https://www.vlr.gg/team/5455/lethal-esports"
"372";"https://www.vlr.gg/team/1124/red-canids";"https://www.vlr.gg/team/4894/keyd-stars"
"373";"https://www.vlr.gg/team/7269/fusion";"https://www.vlr.gg/team/2362/skull-cracker"
"374";"https://www.vlr.gg/team/277/crazy-raccoon";"https://www.vlr.gg/team/2934/fennel"
"375";"https://www.vlr.gg/team/8240/team-smg-gc";"https://www.vlr.gg/team/8433/orangutan-x"
"376";"https://www.vlr.gg/team/11981/dragon-ranger-gaming";"https://www.vlr.gg/team/1224/weibo-gaming"
"377";"https://www.vlr.gg/team/1110/alter-ego";"https://www.vlr.gg/team/12250/90-kg"
"378";"https://www.vlr.gg/team/11304/hero-zero-anubis";"https://www.vlr.gg/team/11309/le-crapaud"
"379";"https://www.vlr.gg/team/5944/night-wings-gaming";"https://www.vlr.gg/team/12011/douyu-gaming"
"380";"https://www.vlr.gg/team/8422/hike-digital-esports";"https://www.vlr.gg/team/12248/tiger-wong-esports"
"381";"https://www.vlr.gg/team/10147/gods-reign";"https://www.vlr.gg/team/799/velocity-gaming"
"382";"https://www.vlr.gg/team/9447/the-union";"https://www.vlr.gg/team/4894/keyd-stars"
"383";"https://www.vlr.gg/team/11002/reta-esports";"https://www.vlr.gg/team/11896/19esports"
"384";"https://www.vlr.gg/team/1110/alter-ego";"https://www.vlr.gg/team/11309/le-crapaud"
"385";"https://www.vlr.gg/team/12250/90-kg";"https://www.vlr.gg/team/11304/hero-zero-anubis"
"386";"https://www.vlr.gg/team/12239/arcane";"https://www.vlr.gg/team/12248/tiger-wong-esports"
"387";"https://www.vlr.gg/team/11293/dominatus";"https://www.vlr.gg/team/8422/hike-digital-esports"
"388";"https://www.vlr.gg/team/11895/globant-emerald-team";"https://www.vlr.gg/team/7511/kr-blaze"
"389";"https://www.vlr.gg/team/11309/le-crapaud";"https://www.vlr.gg/team/12250/90-kg"
"390";"https://www.vlr.gg/team/8106/gelida-esports";"https://www.vlr.gg/team/12211/capybara"
"391";"https://www.vlr.gg/team/8422/hike-digital-esports";"https://www.vlr.gg/team/12239/arcane"
"392";"https://www.vlr.gg/team/10408/crit-esports";"https://www.vlr.gg/team/622/thailand-attitude"
"393";"https://www.vlr.gg/team/9205/leviat-n-gc";"https://www.vlr.gg/team/8310/fusion-x"
"394";"https://www.vlr.gg/team/1837/attacking-soul-esports";"https://www.vlr.gg/team/11328/funplus-phoenix"
"395";"https://www.vlr.gg/team/12010/bilibili-gaming";"https://www.vlr.gg/team/4462/nter"
"396";"https://www.vlr.gg/team/622/thailand-attitude";"https://www.vlr.gg/team/12211/capybara"
"397";"https://www.vlr.gg/team/5443/kone-esc";"https://www.vlr.gg/team/1224/weibo-gaming"
"398";"https://www.vlr.gg/team/12254/aster-army";"https://www.vlr.gg/team/8484/medal-esports"
"399";"https://www.vlr.gg/team/12192/loud-gc";"https://www.vlr.gg/team/10289/bb-w7m"
"400";"https://www.vlr.gg/team/10639/sunxet-club-fem";"https://www.vlr.gg/team/8322/optix-fem"
"401";"https://www.vlr.gg/team/6008/oddik-bright";"https://www.vlr.gg/team/9810/black-dragons-female"
"402";"https://www.vlr.gg/team/9203/awake-gaming-female";"https://www.vlr.gg/team/7413/firepower"
"403";"https://www.vlr.gg/team/11981/dragon-ranger-gaming";"https://www.vlr.gg/team/731/tyloo"
"404";"https://www.vlr.gg/team/12375/looking-for-sponsors";"https://www.vlr.gg/team/10351/vipers-clan"
"405";"https://www.vlr.gg/team/4683/invincible-gaming";"https://www.vlr.gg/team/4460/number-one-player"
"406";"https://www.vlr.gg/team/12378/boss-g-kdm";"https://www.vlr.gg/team/12380/rambutan-ni-tatay"
"407";"https://www.vlr.gg/team/1120/edward-gaming";"https://www.vlr.gg/team/1211/totoro-gaming"
"408";"https://www.vlr.gg/team/8030/mlt-esports";"https://www.vlr.gg/team/1146/godlike-esports"
"409";"https://www.vlr.gg/team/6675/the-guard";"https://www.vlr.gg/team/337/faze-clan"
"410";"https://www.vlr.gg/team/367/9z-team";"https://www.vlr.gg/team/364/all-knights"
"411";"https://www.vlr.gg/team/11058/g2-esports";"https://www.vlr.gg/team/10725/oxygen-esports"
"412";"https://www.vlr.gg/team/363/infinity";"https://www.vlr.gg/team/2354/optix"
"413";"https://www.vlr.gg/team/5443/kone-esc";"https://www.vlr.gg/team/4683/invincible-gaming"
"414";"https://www.vlr.gg/team/10351/vipers-clan";"https://www.vlr.gg/team/7039/stream-raiders-nacague"
"415";"https://www.vlr.gg/team/12010/bilibili-gaming";"https://www.vlr.gg/team/1120/edward-gaming"
"416";"https://www.vlr.gg/team/12378/boss-g-kdm";"https://www.vlr.gg/team/8375/zol-esports"
"417";"https://www.vlr.gg/team/1224/weibo-gaming";"https://www.vlr.gg/team/11328/funplus-phoenix"
"418";"https://www.vlr.gg/team/5455/lethal-esports";"https://www.vlr.gg/team/1033/reckoning-esports"
"419";"https://www.vlr.gg/team/7055/team-liquid-brazil";"https://www.vlr.gg/team/11772/hummer-esports"
"420";"https://www.vlr.gg/team/11001/m80";"https://www.vlr.gg/team/12041/moist-moguls"
"421";"https://www.vlr.gg/team/6675/the-guard";"https://www.vlr.gg/team/10725/oxygen-esports"
"422";"https://www.vlr.gg/team/12192/loud-gc";"https://www.vlr.gg/team/6008/oddik-bright"
"423";"https://www.vlr.gg/team/731/tyloo";"https://www.vlr.gg/team/1211/totoro-gaming"
"424";"https://www.vlr.gg/team/5448/zeta-division";"https://www.vlr.gg/team/8185/drx"
"425";"https://www.vlr.gg/team/1837/attacking-soul-esports";"https://www.vlr.gg/team/4460/number-one-player"
"426";"https://www.vlr.gg/team/14/t1";"https://www.vlr.gg/team/918/global-esports"
"427";"https://www.vlr.gg/team/11981/dragon-ranger-gaming";"https://www.vlr.gg/team/4462/nter"
"428";"https://www.vlr.gg/team/10147/gods-reign";"https://www.vlr.gg/team/1146/godlike-esports"
"429";"https://www.vlr.gg/team/7269/fusion";"https://www.vlr.gg/team/4094/six-karma"
"430";"https://www.vlr.gg/team/2362/skull-cracker";"https://www.vlr.gg/team/724/e-xolos-lazer"
"431";"https://www.vlr.gg/team/1224/weibo-gaming";"https://www.vlr.gg/team/4683/invincible-gaming"
"432";"https://www.vlr.gg/team/624/paper-rex";"https://www.vlr.gg/team/278/detonation-focusme"
"433";"https://www.vlr.gg/team/11981/dragon-ranger-gaming";"https://www.vlr.gg/team/12010/bilibili-gaming"
"434";"https://www.vlr.gg/team/6199/team-secret";"https://www.vlr.gg/team/8304/talon-esports"
"435";"https://www.vlr.gg/team/1837/attacking-soul-esports";"https://www.vlr.gg/team/5443/kone-esc"
"436";"https://www.vlr.gg/team/6149/case-esports";"https://www.vlr.gg/team/4567/papara-supermassive"
"437";"https://www.vlr.gg/team/8904/orangutan";"https://www.vlr.gg/team/12254/aster-army"
"438";"https://www.vlr.gg/team/4094/six-karma";"https://www.vlr.gg/team/724/e-xolos-lazer"
"439";"https://www.vlr.gg/team/878/rex-regum-qeon";"https://www.vlr.gg/team/17/gen-g"
"440";"https://www.vlr.gg/team/2593/fnatic";"https://www.vlr.gg/team/2304/giants-gaming"
"441";"https://www.vlr.gg/team/7035/koi";"https://www.vlr.gg/team/4915/natus-vincere"
"442";"https://www.vlr.gg/team/9285/9z-team-gc";"https://www.vlr.gg/team/7511/kr-blaze"
"443";"https://www.vlr.gg/team/2108/blue-bees-esp";"https://www.vlr.gg/team/294/crest-gaming-zst"
"444";"https://www.vlr.gg/team/8422/hike-digital-esports";"https://www.vlr.gg/team/466/boom-esports"
"445";"https://www.vlr.gg/team/2814/bigetron-arctic";"https://www.vlr.gg/team/11309/le-crapaud"
"446";"https://www.vlr.gg/team/12303/next-esports";"https://www.vlr.gg/team/8151/system-e-sports"
"447";"https://www.vlr.gg/team/8925/arf-team";"https://www.vlr.gg/team/3437/dewa-united-esports"
"448";"https://www.vlr.gg/team/1001/team-heretics";"https://www.vlr.gg/team/1184/fut-esports"
"449";"https://www.vlr.gg/team/474/team-liquid";"https://www.vlr.gg/team/2059/team-vitality"
"450";"https://www.vlr.gg/team/11197/disguised";"https://www.vlr.gg/team/106/tsm"
"451";"https://www.vlr.gg/team/10639/sunxet-club-fem";"https://www.vlr.gg/team/11895/globant-emerald-team"
"452";"https://www.vlr.gg/team/337/faze-clan";"https://www.vlr.gg/team/11058/g2-esports"
"453";"https://www.vlr.gg/team/7413/firepower";"https://www.vlr.gg/team/7412/akave-girls"
"454";"https://www.vlr.gg/team/8925/arf-team";"https://www.vlr.gg/team/11293/dominatus"
"455";"https://www.vlr.gg/team/4462/nter";"https://www.vlr.gg/team/1211/totoro-gaming"
"456";"https://www.vlr.gg/team/516/fav-gaming";"https://www.vlr.gg/team/2108/blue-bees-esp"
"457";"https://www.vlr.gg/team/3437/dewa-united-esports";"https://www.vlr.gg/team/1110/alter-ego"
"458";"https://www.vlr.gg/team/8375/zol-esports";"https://www.vlr.gg/team/7031/naos"
"459";"https://www.vlr.gg/team/11328/funplus-phoenix";"https://www.vlr.gg/team/4460/number-one-player"
"460";"https://www.vlr.gg/team/4210/made-in-thailand";"https://www.vlr.gg/team/623/sharper-esport"
"461";"https://www.vlr.gg/team/283/sengoku-gaming";"https://www.vlr.gg/team/8151/system-e-sports"
"462";"https://www.vlr.gg/team/6387/bleed";"https://www.vlr.gg/team/2112/x10-esports"
"463";"https://www.vlr.gg/team/11309/le-crapaud";"https://www.vlr.gg/team/8422/hike-digital-esports"
"464";"https://www.vlr.gg/team/7039/stream-raiders-nacague";"https://www.vlr.gg/team/3136/oasis-gaming"
"465";"https://www.vlr.gg/team/1120/edward-gaming";"https://www.vlr.gg/team/731/tyloo"
"466";"https://www.vlr.gg/team/10408/crit-esports";"https://www.vlr.gg/team/12211/capybara"
"467";"https://www.vlr.gg/team/8484/medal-esports";"https://www.vlr.gg/team/8904/orangutan"
"468";"https://www.vlr.gg/team/4915/natus-vincere";"https://www.vlr.gg/team/2304/giants-gaming"
"469";"https://www.vlr.gg/team/8877/karmine-corp";"https://www.vlr.gg/team/397/bbl-esports"
"470";"https://www.vlr.gg/team/11001/m80";"https://www.vlr.gg/team/6675/the-guard"
"471";"https://www.vlr.gg/team/10725/oxygen-esports";"https://www.vlr.gg/team/106/tsm"
"472";"https://www.vlr.gg/team/9203/awake-gaming-female";"https://www.vlr.gg/team/9205/leviat-n-gc"
"473";"https://www.vlr.gg/team/12041/moist-moguls";"https://www.vlr.gg/team/11058/g2-esports"
"474";"https://www.vlr.gg/team/282/scarz";"https://www.vlr.gg/team/294/crest-gaming-zst"
"475";"https://www.vlr.gg/team/4683/invincible-gaming";"https://www.vlr.gg/team/11328/funplus-phoenix"
"476";"https://www.vlr.gg/team/11293/dominatus";"https://www.vlr.gg/team/3437/dewa-united-esports"
"477";"https://www.vlr.gg/team/6793/jadeite";"https://www.vlr.gg/team/12303/next-esports"
"478";"https://www.vlr.gg/team/9507/gamelab-alpha";"https://www.vlr.gg/team/12380/rambutan-ni-tatay"
"479";"https://www.vlr.gg/team/1211/totoro-gaming";"https://www.vlr.gg/team/12010/bilibili-gaming"
"480";"https://www.vlr.gg/team/10597/one-team-esports";"https://www.vlr.gg/team/3179/anti-eco-eco-club"
"481";"https://www.vlr.gg/team/2814/bigetron-arctic";"https://www.vlr.gg/team/8925/arf-team"
"482";"https://www.vlr.gg/team/497/attack-all-around";"https://www.vlr.gg/team/7397/xerxia-esports"
"483";"https://www.vlr.gg/team/6869/igzist";"https://www.vlr.gg/team/2988/northeption"
"484";"https://www.vlr.gg/team/4460/number-one-player";"https://www.vlr.gg/team/5443/kone-esc"
"485";"https://www.vlr.gg/team/3180/ghost-commandos";"https://www.vlr.gg/team/3108/oblivion-force"
"486";"https://www.vlr.gg/team/6665/team-nkt";"https://www.vlr.gg/team/4050/full-sense"
"487";"https://www.vlr.gg/team/8030/mlt-esports";"https://www.vlr.gg/team/10147/gods-reign"
"488";"https://www.vlr.gg/team/474/team-liquid";"https://www.vlr.gg/team/1184/fut-esports"
"489";"https://www.vlr.gg/team/7035/koi";"https://www.vlr.gg/team/2059/team-vitality"
"490";"https://www.vlr.gg/team/367/9z-team";"https://www.vlr.gg/team/363/infinity"
"491";"https://www.vlr.gg/team/294/crest-gaming-zst";"https://www.vlr.gg/team/516/fav-gaming"
"492";"https://www.vlr.gg/team/11981/dragon-ranger-gaming";"https://www.vlr.gg/team/1120/edward-gaming"
"493";"https://www.vlr.gg/team/11293/dominatus";"https://www.vlr.gg/team/2814/bigetron-arctic"
"494";"https://www.vlr.gg/team/12303/next-esports";"https://www.vlr.gg/team/283/sengoku-gaming"
"495";"https://www.vlr.gg/team/1224/weibo-gaming";"https://www.vlr.gg/team/1837/attacking-soul-esports"
"496";"https://www.vlr.gg/team/8303/s2-esports";"https://www.vlr.gg/team/10592/roa"
"497";"https://www.vlr.gg/team/1110/alter-ego";"https://www.vlr.gg/team/466/boom-esports"
"498";"https://www.vlr.gg/team/7397/xerxia-esports";"https://www.vlr.gg/team/6665/team-nkt"
"499";"https://www.vlr.gg/team/6869/igzist";"https://www.vlr.gg/team/8147/focus-e-sports"
"500";"https://www.vlr.gg/team/6387/bleed";"https://www.vlr.gg/team/10979/kizuna-esports"
"501";"https://www.vlr.gg/team/11675/mvp-esports";"https://www.vlr.gg/team/8375/zol-esports"
"502";"https://www.vlr.gg/team/4462/nter";"https://www.vlr.gg/team/731/tyloo"
"503";"https://www.vlr.gg/team/10598/utt-esports";"https://www.vlr.gg/team/8928/ghetto-artist"
"504";"https://www.vlr.gg/team/497/attack-all-around";"https://www.vlr.gg/team/12211/capybara"
"505";"https://www.vlr.gg/team/2112/x10-esports";"https://www.vlr.gg/team/10293/bikini-bottom-pratahouse"
"506";"https://www.vlr.gg/team/12254/aster-army";"https://www.vlr.gg/team/5455/lethal-esports"
"507";"https://www.vlr.gg/team/2593/fnatic";"https://www.vlr.gg/team/397/bbl-esports"
"508";"https://www.vlr.gg/team/1001/team-heretics";"https://www.vlr.gg/team/8877/karmine-corp"
"509";"https://www.vlr.gg/team/7269/fusion";"https://www.vlr.gg/team/4094/six-karma"
"510";"https://www.vlr.gg/team/4460/number-one-player";"https://www.vlr.gg/team/1224/weibo-gaming"
"511";"https://www.vlr.gg/team/5448/zeta-division";"https://www.vlr.gg/team/878/rex-regum-qeon"
"512";"https://www.vlr.gg/team/1120/edward-gaming";"https://www.vlr.gg/team/4462/nter"
"513";"https://www.vlr.gg/team/8304/talon-esports";"https://www.vlr.gg/team/14/t1"
"514";"https://www.vlr.gg/team/11328/funplus-phoenix";"https://www.vlr.gg/team/5443/kone-esc"
"515";"https://www.vlr.gg/team/4762/galakticos";"https://www.vlr.gg/team/4567/papara-supermassive"
"516";"https://www.vlr.gg/team/2755/saw";"https://www.vlr.gg/team/7105/ex0tik-gaming"
"517";"https://www.vlr.gg/team/11262/laterious";"https://www.vlr.gg/team/8826/alternate-attax"
"518";"https://www.vlr.gg/team/1146/godlike-esports";"https://www.vlr.gg/team/799/velocity-gaming"
"519";"https://www.vlr.gg/team/1791/ftw-esports";"https://www.vlr.gg/team/4671/egn-esports"
"520";"https://www.vlr.gg/team/11152/outplayed";"https://www.vlr.gg/team/3895/macko-esports"
"521";"https://www.vlr.gg/team/9762/gtz-esports";"https://www.vlr.gg/team/11274/vikings-fourteen"
"522";"https://www.vlr.gg/team/5310/fenerbah-e-esports";"https://www.vlr.gg/team/9077/s2g-esports"
"523";"https://www.vlr.gg/team/5644/panthers-esports";"https://www.vlr.gg/team/9011/impulse-gw"
"524";"https://www.vlr.gg/team/6191/nom-esports";"https://www.vlr.gg/team/5441/anonymo-esports"
"525";"https://www.vlr.gg/team/2/sentinels";"https://www.vlr.gg/team/120/100-thieves"
"526";"https://www.vlr.gg/team/6538/dsyre";"https://www.vlr.gg/team/6537/hmble"
"527";"https://www.vlr.gg/team/876/enterprise-esports";"https://www.vlr.gg/team/7211/rapid-ninjas"
"528";"https://www.vlr.gg/team/1316/qlash";"https://www.vlr.gg/team/10094/gmt-esports"
"529";"https://www.vlr.gg/team/2355/kr-esports";"https://www.vlr.gg/team/2406/furia"
"530";"https://www.vlr.gg/team/1211/totoro-gaming";"https://www.vlr.gg/team/11981/dragon-ranger-gaming"
"531";"https://www.vlr.gg/team/6199/team-secret";"https://www.vlr.gg/team/624/paper-rex"
"532";"https://www.vlr.gg/team/4683/invincible-gaming";"https://www.vlr.gg/team/1837/attacking-soul-esports"
"533";"https://www.vlr.gg/team/17/gen-g";"https://www.vlr.gg/team/278/detonation-focusme"
"534";"https://www.vlr.gg/team/12010/bilibili-gaming";"https://www.vlr.gg/team/731/tyloo"
"535";"https://www.vlr.gg/team/5644/panthers-esports";"https://www.vlr.gg/team/11274/vikings-fourteen"
"536";"https://www.vlr.gg/team/8044/mouz";"https://www.vlr.gg/team/7038/unicorns-of-love"
"537";"https://www.vlr.gg/team/8484/medal-esports";"https://www.vlr.gg/team/1033/reckoning-esports"
"538";"https://www.vlr.gg/team/2755/saw";"https://www.vlr.gg/team/9011/impulse-gw"
"539";"https://www.vlr.gg/team/8946/zero-tenacity";"https://www.vlr.gg/team/8049/diamant-esports"
"540";"https://www.vlr.gg/team/1791/ftw-esports";"https://www.vlr.gg/team/9762/gtz-esports"
"541";"https://www.vlr.gg/team/7211/rapid-ninjas";"https://www.vlr.gg/team/3531/acend"
"542";"https://www.vlr.gg/team/4669/digital-athletics";"https://www.vlr.gg/team/6132/stanbul-wildcats"
"543";"https://www.vlr.gg/team/10094/gmt-esports";"https://www.vlr.gg/team/6538/dsyre"
"544";"https://www.vlr.gg/team/7105/ex0tik-gaming";"https://www.vlr.gg/team/4671/egn-esports"
"545";"https://www.vlr.gg/team/6191/nom-esports";"https://www.vlr.gg/team/876/enterprise-esports"
"546";"https://www.vlr.gg/team/6961/loud";"https://www.vlr.gg/team/7386/mibr"
"547";"https://www.vlr.gg/team/11152/outplayed";"https://www.vlr.gg/team/1316/qlash"
