"";"time1RND";"time1R";"time1ACS";"time1KAST";"time1KD";"time1ADR";"time1KPR";"time1APR";"time1FKPR";"time1FDPR";"time1K";"time1D";"time1A";"time1FK";"time1FD";"time2RND";"time2R";"time2ACS";"time2KAST";"time2KD";"time2ADR";"time2KPR";"time2APR";"time2FKPR";"time2FDPR";"time2K";"time2D";"time2A";"time2FK";"time2FD";"ganhador"
"719";431,444;1,01;217,128;70,6;1,04;140,634;0,76;0,238;0,12;0,114;330,798;308,082;99,058;49,82;43,234;813,972;0,988;207,074;69,6;1,068;132,588;0,73;0,244;0,114;0,096;633,828;547,252;170,228;107,19;79,128;1
"720";1241,402;1,012;209,052;71,2;1,044;134,592;0,732;0,264;0,108;0,102;949,714;870,312;302,604;147,786;124,794;1358,63;1,092;202,662;74,2;1,114;132,686;0,714;0,294;0,088;0,076;943,582;843,878;452,29;112,914;91,774;0
"721";1494,654;1,158;226,032;74,8;1,222;147,304;0,788;0,31;0,102;0,082;1096,576;935,48;524,374;122,8;96,368;881,408;1,108;223,826;72,6;1,166;144,88;0,778;0,262;0,122;0,104;696,454;589,478;221,238;113,542;90,648;1
"722";1007,34;0,998;205,12;70,6;1,026;132,4;0,72;0,248;0,1;0,096;724,48;697,112;254,326;98,346;91,01;921,834;1,09;217,708;72;1,152;141,852;0,764;0,308;0,106;0,084;702,692;605,45;300,818;92,978;73,43;0
"723";865,22;0,994;204,312;68,6;1,042;131,738;0,72;0,242;0,11;0,106;647,538;597,244;207,582;110,856;96,474;900,702;1,022;222,276;69,2;1,092;141,39;0,774;0,268;0,122;0,108;697,418;626,506;238,342;99,558;86,818;0
"724";1315,952;1,02;208,23;72;1,072;132,836;0,722;0,258;0,114;0,104;1052,756;878,732;313,998;189,386;143,246;1389,478;1,052;220,9;70,8;1,134;141,096;0,774;0,274;0,114;0,098;1075,366;942,054;392,106;146,652;127,602;0
"725";737,882;1,012;211,658;69,2;1,086;137,046;0,748;0,218;0,116;0,102;550,314;506,37;149,55;83,002;74,39;449,708;0,974;196,95;70;0,964;128,834;0,69;0,272;0,098;0,108;314,794;319,326;122,534;44,1;42,812;0
"726";297,402;0,87;187,702;64,8;0,874;123,476;0,652;0,254;0,098;0,108;198,2;226,948;66,136;35,252;37,558;1578,018;1,076;219,574;72;1,11;142,116;0,772;0,26;0,116;0,106;1254,444;1105,234;379,732;210,694;177,514;0
"727";643,914;0,992;202,212;69,6;1,04;131,94;0,71;0,248;0,088;0,088;462,472;437,176;159,83;56,908;53,908;1383,294;1,084;222,22;72,8;1,156;143,456;0,776;0,252;0,112;0,094;1082,216;928,964;355,814;153,772;127,908;0
"728";1324,674;1,098;222,42;73,4;1,15;143,65;0,784;0,298;0,108;0,09;1071,138;908,834;360,91;166,026;129,866;846,048;1,064;211,882;72,2;1,114;138,538;0,746;0,298;0,094;0,088;592,564;573,212;270,796;73,654;70,672;0
"729";292,43;0,978;213,91;69,8;1,004;139,646;0,74;0,266;0,104;0,116;213,38;216,234;82,802;32,934;38,48;529,812;0,982;201,84;70,2;0,974;132,02;0,702;0,274;0,102;0,102;375,674;380,232;133,066;59,4;56,882;0
"730";925,284;1,06;226,614;70,8;1,146;142,632;0,796;0,256;0,122;0,11;737,95;643,412;226,21;119,448;105,106;394,88;1,036;209,368;70,8;1,078;134,592;0,74;0,264;0,104;0,11;299,11;269,962;101,566;42,212;42,722;0
"731";1736,466;1,09;226,072;72,2;1,16;143,614;0,792;0,25;0,122;0,11;1404,004;1174,602;384,642;257,798;197,474;2056,79;1,08;212,19;73,6;1,104;137,316;0,744;0,3;0,108;0,092;1525,044;1363,364;636,76;213,104;170,5;1
"732";703,276;1,056;220,206;70,8;1,106;141,472;0,772;0,232;0,124;0,112;558,406;482,864;173,592;91,4;75,604;821,342;1,022;207,714;70,6;1,046;135,118;0,718;0,292;0,102;0,098;620,398;566,694;223,544;99,888;87,18;0
"733";1509,96;1,07;212,98;72,6;1,126;138,484;0,754;0,256;0,108;0,098;1161,316;1006,022;370,45;181,67;157,174;1190,492;1,034;217,568;71;1,106;137,924;0,768;0,24;0,124;0,106;930,756;823,906;249,936;164,004;129,428;1
"734";874,492;1,05;210,466;72,6;1,066;133,932;0,728;0,314;0,108;0,094;600,984;579,79;327,61;71,454;65,95;250,116;0,956;194,972;68,2;0,95;126,808;0,672;0,31;0,084;0,102;167,496;178,75;78,24;20,638;23,632;1
"735";328,4;1,028;212,002;71,4;1,074;135,186;0,734;0,28;0,112;0,108;246,876;219,664;95,238;34,238;31,498;382,344;1,092;220,55;73,2;1,152;144,274;0,768;0,296;0,106;0,1;269,436;256,032;138,886;32,678;31,876;0
"736";75,976;1,102;212,674;73,4;1,144;137,034;0,742;0,342;0,108;0,086;55,132;49,998;26,778;8,578;7,29;117,132;1,046;209,376;71,6;1,06;136,5;0,716;0,288;0,108;0,1;86,228;79,31;32,06;13,566;11,262;0
"737";310,788;1,092;214,686;72,2;1,14;140,29;0,75;0,284;0,108;0,1;235,832;204,686;86,92;35,432;29,102;262,824;0,994;195,212;69,8;1,002;126,07;0,678;0,3;0,08;0,082;181,35;178,816;76,466;21,642;22,044;1
"738";184,484;1,016;206,688;71;1,028;135,024;0,714;0,292;0,084;0,082;130,038;127,404;54,16;14,716;13,926;89,978;1,13;217,142;74;1,24;137,844;0,756;0,346;0,1;0,1;67,552;58,924;30,532;8,604;8,542;1
"739";338,096;0,942;199,768;70,6;0,936;133,648;0,7;0,276;0,1;0,104;236,924;251,774;91,266;33,516;34,748;447,528;1,054;211,138;71,2;1,074;135,284;0,74;0,282;0,114;0,106;340,662;316,21;115,26;61,29;55,464;0
"740";192,866;1,032;204,804;71,8;1,066;135,318;0,718;0,284;0,084;0,094;142,536;130,254;50,406;18,802;19,828;457,96;1,024;212,002;70;1,116;137,12;0,738;0,29;0,098;0,084;341,626;303,13;129,972;46,674;38,504;0
"741";457,008;1,012;201,004;70,8;1,032;130,48;0,71;0,24;0,112;0,112;337,848;314,474;102,936;58,372;49,314;379,898;0,988;207,61;69,6;1,078;133,844;0,734;0,248;0,108;0,096;279,26;258,536;92,596;36,758;34,982;0
"742";211,526;0,922;186,654;67,8;0,94;117,588;0,648;0,308;0,076;0,082;138,674;146,998;62,924;17,4;15,818;542,784;1,108;216,864;72,8;1,152;138,61;0,756;0,306;0,104;0,092;418,08;353,982;171,892;55,444;48,662;0
"743";607,324;0,956;194,828;69,4;1,004;123,512;0,684;0,29;0,08;0,084;414,498;409,364;182,24;46,04;47,546;61,706;0,902;194,954;67,4;0,926;124,91;0,678;0,29;0,09;0,114;44,042;45,556;17,794;6,308;6,596;1
"744";306,244;0,95;202,824;67,8;0,984;131,886;0,71;0,266;0,102;0,11;216,152;216,91;75,146;29,112;30,894;161,93;0,956;195,216;69,4;0,972;127,754;0,678;0,288;0,086;0,09;113,1;116,28;44,09;16,872;18,432;1
"745";447,32;0,976;205,356;68,4;1,048;131,056;0,716;0,282;0,098;0,1;328,59;306,29;124,522;48,786;43,6;656,566;1,052;209,632;72,2;1,08;135,212;0,724;0,28;0,108;0,098;467,732;425,422;177,124;65,244;57,554;0
"746";858,498;1,028;217,048;68,4;1,16;139,212;0,758;0,298;0,102;0,088;661,332;554,722;278,736;82,524;63,814;570,682;0,966;204,73;66;1,084;132,446;0,714;0,286;0,078;0,076;419,998;379,356;156,79;49,282;48,142;1
"747";646,968;1,104;226,534;71,8;1,23;144,42;0,792;0,254;0,132;0,11;537,236;452,59;146,796;114,058;88,952;293,67;0,898;205,5;61,8;1,022;131,122;0,702;0,254;0,1;0,104;216,404;203,942;73,836;33,486;28,284;1
"748";419,464;1,088;221,682;71,8;1,124;143,648;0,77;0,264;0,116;0,102;318,604;284,834;114,546;46,298;40,804;456,726;1,044;220,72;71;1,128;139,59;0,77;0,25;0,118;0,098;358,346;320,112;98,294;57,156;45,252;1
"749";286,218;0,974;208,072;69,2;1,02;133,864;0,718;0,276;0,108;0,11;205,726;202,944;78,924;31,652;28,726;510,52;0,968;192,934;69,8;0,974;124,13;0,668;0,29;0,088;0,094;350,156;353,96;142,472;45,88;45,674;1
"750";155,128;0,922;193,802;69,6;0,936;127,644;0,68;0,284;0,09;0,092;108,17;113,71;44,278;15,008;15,624;531,556;1,036;203,676;70,2;1,064;129,7;0,71;0,29;0,104;0,098;385,04;348,812;147,106;51,792;47,452;0
"751";620,776;1,006;210,504;68,6;1,066;134,048;0,734;0,248;0,11;0,104;474,22;433,51;139,434;85,566;74,534;532,482;0,998;210,756;68,2;1,07;134,814;0,738;0,26;0,112;0,104;386,958;357,798;166,84;45,354;38,002;1
"752";56,612;0,752;177,008;58;0,816;115,17;0,596;0,246;0,098;0,106;32,7;42,11;15,224;4,846;5,648;192,866;1,032;204,804;71,8;1,066;135,318;0,718;0,284;0,084;0,094;142,536;130,254;50,406;18,802;19,828;0
"753";75,976;1,102;212,674;73,4;1,144;137,034;0,742;0,342;0,108;0,086;55,132;49,998;26,778;8,578;7,29;77,098;1,044;211,672;68,8;1,052;139,81;0,724;0,294;0,1;0,096;56,746;53,99;21,366;8,074;7,102;1
"754";88,572;0,898;187,41;69,4;0,86;119,88;0,648;0,316;0,078;0,1;61,03;67,932;24,3;8,296;9,44;184,484;1,016;206,688;71;1,028;135,024;0,714;0,292;0,084;0,082;130,038;127,404;54,16;14,716;13,926;0
"755";310,788;1,092;214,686;72,2;1,14;140,29;0,75;0,284;0,108;0,1;235,832;204,686;86,92;35,432;29,102;77,004;0,922;189,562;67,6;0,922;124,82;0,652;0,272;0,108;0,094;51,274;54,526;23,362;8,454;6,988;1
"756";262,824;0,994;195,212;69,8;1,002;126,07;0,678;0,3;0,08;0,082;181,35;178,816;76,466;21,642;22,044;91,08;0,85;194,64;61,4;0,89;126,468;0,66;0,276;0,084;0,106;57,302;68,862;22,826;7,356;10,28;1
"757";903,684;1,002;210,798;70;1,036;136,4;0,728;0,28;0,104;0,096;654,714;619,136;284,964;80,424;72,602;468,136;0,982;214,776;70,8;1;136,334;0,738;0,264;0,124;0,122;372,418;354,496;118,606;69,438;66,744;1
"758";457,96;1,024;212,002;70;1,116;137,12;0,738;0,29;0,098;0,084;341,626;303,13;129,972;46,674;38,504;489,98;1,006;206,868;68,6;1,048;133,358;0,722;0,262;0,104;0,1;359,562;341,148;126,552;53,698;49,928;1
"759";1310,376;1,072;216,216;71,4;1,184;133,892;0,76;0,292;0,11;0,078;1091,41;830,5;292,288;183,078;99,86;1921,582;1,096;221,726;72,4;1,168;140,744;0,774;0,276;0,112;0,094;1510,27;1273,954;514,754;221,228;169,762;0
"760";2474,458;1,134;215,434;74,6;1,212;138,726;0,764;0,272;0,098;0,074;1927,928;1565,222;633,812;240,162;175,514;2294,176;1,046;196,408;73,4;1,042;128,43;0,69;0,308;0,08;0,076;1596,63;1493,214;704,852;179,12;158,626;1
"761";1642,548;1,014;216,496;70,2;1,056;139,594;0,75;0,27;0,116;0,112;1246,562;1141,372;476,584;190,49;180,604;810,266;1,058;218,922;71;1,138;141,404;0,77;0,246;0,132;0,104;616,404;552,546;207,958;104,29;81,036;0
"762";1578,018;1,076;219,574;72;1,11;142,116;0,772;0,26;0,116;0,106;1254,444;1105,234;379,732;210,694;177,514;1736,466;1,09;226,072;72,2;1,16;143,614;0,792;0,25;0,122;0,11;1404,004;1174,602;384,642;257,798;197,474;0
"763";921,834;1,09;217,708;72;1,152;141,852;0,764;0,308;0,106;0,084;702,692;605,45;300,818;92,978;73,43;297,402;0,87;187,702;64,8;0,874;123,476;0,652;0,254;0,098;0,108;198,2;226,948;66,136;35,252;37,558;0
"764";2056,79;1,08;212,19;73,6;1,104;137,316;0,744;0,3;0,108;0,092;1525,044;1363,364;636,76;213,104;170,5;1464,642;0,996;206,898;69,6;1,022;134,438;0,71;0,272;0,106;0,096;1061,704;1022,546;358,68;171,388;152,288;0
"765";1176,796;0,992;205,938;69;1,048;132,538;0,724;0,264;0,096;0,088;850,34;795,238;302,318;111,948;93,51;1007,34;0,998;205,12;70,6;1,026;132,4;0,72;0,248;0,1;0,096;724,48;697,112;254,326;98,346;91,01;1
"766";59,828;1;201,768;67,2;0,988;128,116;0,696;0,288;0,106;0,094;41,486;42,456;15,398;6,742;5,828;211,526;0,922;186,654;67,8;0,94;117,588;0,648;0,308;0,076;0,082;138,674;146,998;62,924;17,4;15,818;0
"767";306,244;0,95;202,824;67,8;0,984;131,886;0,71;0,266;0,102;0,11;216,152;216,91;75,146;29,112;30,894;338,096;0,942;199,768;70,6;0,936;133,648;0,7;0,276;0,1;0,104;236,924;251,774;91,266;33,516;34,748;0
"768";447,528;1,054;211,138;71,2;1,074;135,284;0,74;0,282;0,114;0,106;340,662;316,21;115,26;61,29;55,464;161,93;0,956;195,216;69,4;0,972;127,754;0,678;0,288;0,086;0,09;113,1;116,28;44,09;16,872;18,432;1
"769";199,032;0,92;198,84;66,2;0,946;126,39;0,68;0,272;0,114;0,104;133,282;140,104;57,124;17,98;15,724;127,088;0,888;189,942;66;0,958;123,272;0,67;0,31;0,088;0,104;90,274;88,456;39,648;12,472;11,654;1
"770";903,684;1,002;210,798;70;1,036;136,4;0,728;0,28;0,104;0,096;654,714;619,136;284,964;80,424;72,602;607,324;0,956;194,828;69,4;1,004;123,512;0,684;0,29;0,08;0,084;414,498;409,364;182,24;46,04;47,546;1
"771";61,706;0,902;194,954;67,4;0,926;124,91;0,678;0,29;0,09;0,114;44,042;45,556;17,794;6,308;6,596;468,136;0,982;214,776;70,8;1;136,334;0,738;0,264;0,124;0,122;372,418;354,496;118,606;69,438;66,744;0
"772";1515,234;1,06;217,18;72,2;1,058;141,958;0,748;0,306;0,104;0,098;1161,156;1071,08;449,604;178,368;160,356;1921,582;1,096;221,726;72,4;1,168;140,744;0,774;0,276;0,112;0,094;1510,27;1273,954;514,754;221,228;169,762;0
"773";2082,046;1,118;224,502;73;1,182;145,16;0,782;0,274;0,122;0,1;1559,566;1312,418;649,048;199,776;146,382;2474,458;1,134;215,434;74,6;1,212;138,726;0,764;0,272;0,098;0,074;1927,928;1565,222;633,812;240,162;175,514;1
"774";2003,812;1,108;213,38;74;1,142;137,916;0,754;0,286;0,102;0,088;1557,328;1336,638;520,81;240,52;193,496;2294,176;1,046;196,408;73,4;1,042;128,43;0,69;0,308;0,08;0,076;1596,63;1493,214;704,852;179,12;158,626;0
"775";1310,376;1,072;216,216;71,4;1,184;133,892;0,76;0,292;0,11;0,078;1091,41;830,5;292,288;183,078;99,86;2203,032;1,06;218,91;71,2;1,128;140,884;0,77;0,272;0,104;0,098;1732,7;1477,148;617,59;223,13;184,942;0
"776";2003,812;1,108;213,38;74;1,142;137,916;0,754;0,286;0,102;0,088;1557,328;1336,638;520,81;240,52;193,496;1929,462;1,026;214,612;70,2;1,068;138,778;0,746;0,266;0,122;0,114;1430,756;1276,338;618,292;219,198;188,3;1
"777";2294,176;1,046;196,408;73,4;1,042;128,43;0,69;0,308;0,08;0,076;1596,63;1493,214;704,852;179,12;158,626;2601,55;1,034;205,006;71,4;1,058;132,008;0,712;0,328;0,086;0,08;1808,63;1708,226;902,196;208,664;187,08;1
"778";2269,534;1,09;214,928;72,8;1,154;137,936;0,762;0,248;0,112;0,092;1743,266;1492,458;554,722;270,17;210,694;1515,234;1,06;217,18;72,2;1,058;141,958;0,748;0,306;0,104;0,098;1161,156;1071,08;449,604;178,368;160,356;0
"779";2861,176;1,066;218,702;71,8;1,108;139,994;0,766;0,258;0,118;0,106;2163,172;1932,4;767,72;335,058;287,042;1921,582;1,096;221,726;72,4;1,168;140,744;0,774;0,276;0,112;0,094;1510,27;1273,954;514,754;221,228;169,762;0
"780";297,402;0,87;187,702;64,8;0,874;123,476;0,652;0,254;0,098;0,108;198,2;226,948;66,136;35,252;37,558;1464,642;0,996;206,898;69,6;1,022;134,438;0,71;0,272;0,106;0,096;1061,704;1022,546;358,68;171,388;152,288;0
"781";1007,34;0,998;205,12;70,6;1,026;132,4;0,72;0,248;0,1;0,096;724,48;697,112;254,326;98,346;91,01;2056,79;1,08;212,19;73,6;1,104;137,316;0,744;0,3;0,108;0,092;1525,044;1363,364;636,76;213,104;170,5;0
"782";1176,796;0,992;205,938;69;1,048;132,538;0,724;0,264;0,096;0,088;850,34;795,238;302,318;111,948;93,51;1642,548;1,014;216,496;70,2;1,056;139,594;0,75;0,27;0,116;0,112;1246,562;1141,372;476,584;190,49;180,604;0
"783";821,342;1,022;207,714;70,6;1,046;135,118;0,718;0,292;0,102;0,098;620,398;566,694;223,544;99,888;87,18;703,276;1,056;220,206;70,8;1,106;141,472;0,772;0,232;0,124;0,112;558,406;482,864;173,592;91,4;75,604;0
"784";1578,018;1,076;219,574;72;1,11;142,116;0,772;0,26;0,116;0,106;1254,444;1105,234;379,732;210,694;177,514;810,266;1,058;218,922;71;1,138;141,404;0,77;0,246;0,132;0,104;616,404;552,546;207,958;104,29;81,036;1
"785";1736,466;1,09;226,072;72,2;1,16;143,614;0,792;0,25;0,122;0,11;1404,004;1174,602;384,642;257,798;197,474;921,834;1,09;217,708;72;1,152;141,852;0,764;0,308;0,106;0,084;702,692;605,45;300,818;92,978;73,43;1
"786";955,182;1,028;205,808;72;1,038;132,862;0,71;0,296;0,102;0,096;726,248;649,594;251,882;116,488;97,876;1921,582;1,096;221,726;72,4;1,168;140,744;0,774;0,276;0,112;0,094;1510,27;1273,954;514,754;221,228;169,762;0
"787";1929,462;1,026;214,612;70,2;1,068;138,778;0,746;0,266;0,122;0,114;1430,756;1276,338;618,292;219,198;188,3;3107,758;1,08;209,418;73;1,088;135,986;0,73;0,298;0,096;0,086;2263,154;2017,454;982,298;247,238;221,786;1
"788";1515,234;1,06;217,18;72,2;1,058;141,958;0,748;0,306;0,104;0,098;1161,156;1071,08;449,604;178,368;160,356;201,74;1,022;207,938;71,2;1,024;137,582;0,722;0,268;0,104;0,108;148,29;141,486;51,964;22,066;21,64;1
"789";2474,458;1,134;215,434;74,6;1,212;138,726;0,764;0,272;0,098;0,074;1927,928;1565,222;633,812;240,162;175,514;2269,534;1,09;214,928;72,8;1,154;137,936;0,762;0,248;0,112;0,092;1743,266;1492,458;554,722;270,17;210,694;1
"790";2601,55;1,034;205,006;71,4;1,058;132,008;0,712;0,328;0,086;0,08;1808,63;1708,226;902,196;208,664;187,08;1005,62;1,046;208,058;70,8;1,048;135,976;0,724;0,274;0,094;0,086;732,488;690,764;299,186;96,448;79,9;1
"791";2003,812;1,108;213,38;74;1,142;137,916;0,754;0,286;0,102;0,088;1557,328;1336,638;520,81;240,52;193,496;2203,032;1,06;218,91;71,2;1,128;140,884;0,77;0,272;0,104;0,098;1732,7;1477,148;617,59;223,13;184,942;0
"792";1310,376;1,072;216,216;71,4;1,184;133,892;0,76;0,292;0,11;0,078;1091,41;830,5;292,288;183,078;99,86;2294,176;1,046;196,408;73,4;1,042;128,43;0,69;0,308;0,08;0,076;1596,63;1493,214;704,852;179,12;158,626;1
"793";2861,176;1,066;218,702;71,8;1,108;139,994;0,766;0,258;0,118;0,106;2163,172;1932,4;767,72;335,058;287,042;2082,046;1,118;224,502;73;1,182;145,16;0,782;0,274;0,122;0,1;1559,566;1312,418;649,048;199,776;146,382;0
"794";2203,906;1,058;224,374;70;1,1;143,106;0,786;0,236;0,138;0,124;1788,294;1582,152;479,234;343,02;290,84;2601,55;1,034;205,006;71,4;1,058;132,008;0,712;0,328;0,086;0,08;1808,63;1708,226;902,196;208,664;187,08;0
"795";3042,824;1,092;217,916;73,6;1,122;139,47;0,76;0,292;0,114;0,096;2352,042;2069,878;846,362;382,792;310,698;955,182;1,028;205,808;72;1,038;132,862;0,71;0,296;0,102;0,096;726,248;649,594;251,882;116,488;97,876;0
"796";1921,582;1,096;221,726;72,4;1,168;140,744;0,774;0,276;0,112;0,094;1510,27;1273,954;514,754;221,228;169,762;3362,44;1,034;215,306;70,4;1,08;138,96;0,756;0,258;0,118;0,094;2724,452;2277,692;870,002;435,318;304,536;1
"797";1921,582;1,096;221,726;72,4;1,168;140,744;0,774;0,276;0,112;0,094;1510,27;1273,954;514,754;221,228;169,762;1310,376;1,072;216,216;71,4;1,184;133,892;0,76;0,292;0,11;0,078;1091,41;830,5;292,288;183,078;99,86;0
"798";2003,812;1,108;213,38;74;1,142;137,916;0,754;0,286;0,102;0,088;1557,328;1336,638;520,81;240,52;193,496;201,74;1,022;207,938;71,2;1,024;137,582;0,722;0,268;0,104;0,108;148,29;141,486;51,964;22,066;21,64;1
"799";2474,458;1,134;215,434;74,6;1,212;138,726;0,764;0,272;0,098;0,074;1927,928;1565,222;633,812;240,162;175,514;2140,27;1,048;214,61;72;1,068;137,694;0,75;0,264;0,112;0,11;1654,304;1511,98;494,956;302,392;258,96;1
"800";2294,176;1,046;196,408;73,4;1,042;128,43;0,69;0,308;0,08;0,076;1596,63;1493,214;704,852;179,12;158,626;3042,824;1,092;217,916;73,6;1,122;139,47;0,76;0,292;0,114;0,096;2352,042;2069,878;846,362;382,792;310,698;1
"801";2861,176;1,066;218,702;71,8;1,108;139,994;0,766;0,258;0,118;0,106;2163,172;1932,4;767,72;335,058;287,042;1005,62;1,046;208,058;70,8;1,048;135,976;0,724;0,274;0,094;0,086;732,488;690,764;299,186;96,448;79,9;1
"802";2082,046;1,118;224,502;73;1,182;145,16;0,782;0,274;0,122;0,1;1559,566;1312,418;649,048;199,776;146,382;2203,906;1,058;224,374;70;1,1;143,106;0,786;0,236;0,138;0,124;1788,294;1582,152;479,234;343,02;290,84;1
"803";2203,032;1,06;218,91;71,2;1,128;140,884;0,77;0,272;0,104;0,098;1732,7;1477,148;617,59;223,13;184,942;1331,052;1,056;208,968;73,4;1,052;134,39;0,724;0,322;0,094;0,088;962,602;921,062;455,496;126,42;119,468;1
"804";1929,462;1,026;214,612;70,2;1,068;138,778;0,746;0,266;0,122;0,114;1430,756;1276,338;618,292;219,198;188,3;2269,534;1,09;214,928;72,8;1,154;137,936;0,762;0,248;0,112;0,092;1743,266;1492,458;554,722;270,17;210,694;0
"805";1921,582;1,096;221,726;72,4;1,168;140,744;0,774;0,276;0,112;0,094;1510,27;1273,954;514,754;221,228;169,762;2523,656;1,074;218,136;72,6;1,116;139,554;0,764;0,27;0,122;0,104;1989,846;1715,608;584,338;341,274;277,38;1
"806";364,138;1,016;210,202;70,2;1,024;136,996;0,734;0,264;0,11;0,102;272,826;259,066;99,69;42,67;37,364;1310,376;1,072;216,216;71,4;1,184;133,892;0,76;0,292;0,11;0,078;1091,41;830,5;292,288;183,078;99,86;0
"807";3107,758;1,08;209,418;73;1,088;135,986;0,73;0,298;0,096;0,086;2263,154;2017,454;982,298;247,238;221,786;2294,176;1,046;196,408;73,4;1,042;128,43;0,69;0,308;0,08;0,076;1596,63;1493,214;704,852;179,12;158,626;0
"808";3042,824;1,092;217,916;73,6;1,122;139,47;0,76;0,292;0,114;0,096;2352,042;2069,878;846,362;382,792;310,698;856,434;1,026;210,904;70,2;1,052;136,55;0,736;0,262;0,11;0,104;639,12;597,266;221,232;91,672;86,798;1
"809";2003,812;1,108;213,38;74;1,142;137,916;0,754;0,286;0,102;0,088;1557,328;1336,638;520,81;240,52;193,496;1568,82;1,026;213,382;70,2;1,038;138,168;0,736;0,284;0,106;0,106;1202,332;1119,608;384,69;204,374;179,948;1
"810";2601,55;1,034;205,006;71,4;1,058;132,008;0,712;0,328;0,086;0,08;1808,63;1708,226;902,196;208,664;187,08;201,74;1,022;207,938;71,2;1,024;137,582;0,722;0,268;0,104;0,108;148,29;141,486;51,964;22,066;21,64;0
"811";2203,032;1,06;218,91;71,2;1,128;140,884;0,77;0,272;0,104;0,098;1732,7;1477,148;617,59;223,13;184,942;1677,07;1,04;213,426;71,6;1,07;138,424;0,752;0,258;0,11;0,098;1237,428;1175,85;449,556;177,286;158,48;1
"812";2998,996;1,052;206,608;72;1,06;132,49;0,726;0,272;0,112;0,1;2215,352;2050,73;805,63;352,982;295,182;1331,052;1,056;208,968;73,4;1,052;134,39;0,724;0,322;0,094;0,088;962,602;921,062;455,496;126,42;119,468;0
"813";2861,176;1,066;218,702;71,8;1,108;139,994;0,766;0,258;0,118;0,106;2163,172;1932,4;767,72;335,058;287,042;979,098;1,122;235,162;72;1,232;151,72;0,838;0,26;0,124;0,098;817,276;658,71;253,644;124,044;92,238;1
"814";1515,234;1,06;217,18;72,2;1,058;141,958;0,748;0,306;0,104;0,098;1161,156;1071,08;449,604;178,368;160,356;1005,62;1,046;208,058;70,8;1,048;135,976;0,724;0,274;0,094;0,086;732,488;690,764;299,186;96,448;79,9;0
"815";2082,046;1,118;224,502;73;1,182;145,16;0,782;0,274;0,122;0,1;1559,566;1312,418;649,048;199,776;146,382;989,494;0,986;202,256;69,6;1,002;132,302;0,71;0,262;0,098;0,102;733,358;688,29;223,678;117,466;100,732;1
"816";2203,906;1,058;224,374;70;1,1;143,106;0,786;0,236;0,138;0,124;1788,294;1582,152;479,234;343,02;290,84;2428,63;1,044;206,412;71,2;1,066;133,582;0,724;0,288;0,096;0,088;1707,726;1608,83;758,502;207,288;194,2;1
"817";2474,458;1,134;215,434;74,6;1,212;138,726;0,764;0,272;0,098;0,074;1927,928;1565,222;633,812;240,162;175,514;955,182;1,028;205,808;72;1,038;132,862;0,71;0,296;0,102;0,096;726,248;649,594;251,882;116,488;97,876;1
"818";2140,27;1,048;214,61;72;1,068;137,694;0,75;0,264;0,112;0,11;1654,304;1511,98;494,956;302,392;258,96;1929,61;1,054;212,616;71,8;1,092;136,734;0,748;0,262;0,116;0,102;1464,656;1313,166;500,518;235,2;190,878;1
"819";3362,44;1,034;215,306;70,4;1,08;138,96;0,756;0,258;0,118;0,094;2724,452;2277,692;870,002;435,318;304,536;1929,462;1,026;214,612;70,2;1,068;138,778;0,746;0,266;0,122;0,114;1430,756;1276,338;618,292;219,198;188,3;0
"820";2269,534;1,09;214,928;72,8;1,154;137,936;0,762;0,248;0,112;0,092;1743,266;1492,458;554,722;270,17;210,694;1744,478;1,02;209,126;70,4;1,024;133,564;0,722;0,256;0,116;0,122;1352,954;1259,396;409,222;247,178;231,96;1
"821";587,758;1,03;210,428;70;1,118;135,274;0,744;0,254;0,096;0,084;473,124;390,204;131,574;76,452;54,674;827,796;1,008;222,236;69,8;1,076;142,664;0,774;0,268;0,126;0,116;651,054;588,52;175,976;113,916;98,49;1
"822";1319,848;1,028;203,976;70,6;1,066;129,598;0,726;0,27;0,106;0,102;972,488;884,256;353,094;142,382;126,372;1684,804;1,092;219,912;73,2;1,154;141,106;0,768;0,278;0,114;0,092;1355,096;1146,986;456,502;220,204;162,982;0
"823";973,388;1,02;216,608;69,6;1,078;139,52;0,746;0,294;0,116;0,1;707,474;658,784;295,694;99,098;82,752;827,952;0,996;199,068;70,8;0,98;128,88;0,686;0,28;0,096;0,094;609,576;583,494;208,792;109,416;94,474;1
"824";787,568;1,016;215,506;68,8;1,064;140,334;0,748;0,26;0,11;0,108;609,652;554,866;208,864;94,044;87,256;965,39;0,978;212,062;68,4;1,036;137,086;0,736;0,298;0,102;0,098;730,892;680,018;283,174;101,562;91,242;1
"825";2160,296;1,026;212,298;69,2;1,1;135,486;0,738;0,264;0,122;0,1;1668,698;1470,518;574,056;307,582;233,156;534,306;0,928;192,13;68,8;0,916;126,486;0,662;0,28;0,096;0,108;380,816;394,17;127,282;71,238;72,464;1
"826";3107,758;1,08;209,418;73;1,088;135,986;0,73;0,298;0,096;0,086;2263,154;2017,454;982,298;247,238;221,786;282,532;0,974;198,494;70,2;0,958;130,308;0,69;0,308;0,092;0,096;202,464;203,444;91,782;27,496;27,35;1
